rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
1245	1	1	1	0.11456284090103418	-325.20907572367383	0.9959798994974873	51.20640940806786	C22H26N2O4	[M + H]+	PDDQPUUOEBGDSN	InChI=1S/C22H26N2O4/c1-3-7-21-19(5-1)25-15-17(27-21)13-23-9-11-24(12-10-23)14-18-16-26-20-6-2-4-8-22(20)28-18/h1-8,17-18H,9-16H2	Dibozane	C1CN(CCN1CC2COC3=CC=CC=C3O2)CC4COC5=CC=CC=C5O4	3.0	94342;12371496;12371498;12371500	MeSH:(94342);PubChem class - safety and toxic;PubChem:(94342 12371496 12371498 12371500);PubMed	67108934	383.1971	290.582	2274_6_Brassimet_Leaves_PAXs_50_Pos_3032
1246	1	1	1	0.11405621295725925	-106.52500633055932	0.9999999999999999	154.76726263019674	C11H14O3	[M + H]+	DKVCHMQHUMLKPO	InChI=1S/C11H14O3/c1-4-10(12)9-7-8(13-2)5-6-11(9)14-3/h5-7H,4H2,1-3H3	2,5-Dimethoxypropiophenone	CCC(=O)C1=C(C=CC(=C1)OC)OC	2.0	79865	NORMAN:(NS00033839);PubChem class - safety and toxic;PubChem:(79865)	67371010	195.1015	329.359	974_6_Brassimet_Leaves_PAXs_26_Pos_5086
1247	1	1	1	0.11400780366534054	-266.1474088730799	0.0	17.954633182729765	C26H35N5O5	[M + H]+	LQSLVMLWCDTRTO	InChI=1S/C26H35N5O5/c1-16(2)12-22(26(36)31-21(24(28)34)14-17-6-4-3-5-7-17)30-23(33)15-29-25(35)20(27)13-18-8-10-19(32)11-9-18/h3-11,16,20-22,32H,12-15,27H2,1-2H3,(H2,28,34)(H,29,35)(H,30,33)(H,31,36)	null	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)N)NC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)N	1.28962672	10481002	COCONUT:(CNP0317824);Natural Products:(UNPD31333);PubChem:(10481002);SuperNatural:(SN00345140)	3178498	498.271	267.212	2415_6_Brassimet_Leaves_PAXs_53_Pos_3343
1248	3	1	1	0.11396757938762454	-295.54063626687145	0.04522613065326633	51.54132373691404	C10H17N4O5P	[M + H]+	JVKIWWFMPCKUIB	InChI=1S/C10H17N4O5P/c1-4-18-20(16,19-5-2)14-10(15)13-9-11-6-8(17-3)7-12-9/h6-7H,4-5H2,1-3H3,(H2,11,12,13,14,15,16)	N-Diethoxyphosphono-N''-5-methoxypyrimidyl-2-urea	CCOP(=O)(NC(=O)NC1=NC=C(C=N1)OC)OCC	0.200000003	213519	PubChem:(213519);PubChem class - safety and toxic	67108866	305.0999	109.558	1983_6_Brassimet_Leaves_PAXs_45_Pos_1129
1249	1	1	1	0.11371989814144877	-134.1258066387299	0.9999999999999999	116.00488458066148	C16H24O2	[M + H]+	YMFOAVNNIBPOJO	InChI=1S/C16H24O2/c1-10(2)12-7-14-16(4,18-14)6-5-11-8-15(11,3)9-13(12)17/h11,14H,5-9H2,1-4H3	null	CC(=C1CC2C(O2)(CCC3CC3(CC1=O)C)C)C	3.29270887	""	COCONUT:(CNP0135298);Natural Products:(UNPD68253);SuperNatural:(SN00355523)	3178496	249.185	784.747	1933_6_Brassimet_Leaves_PAXs_44_Pos_2428
1250	2	1	1	0.1136237389357561	-503.0643410521828	0.009045226130653266	75.79342355790132	C16H26N4O7	[M + Na]+	VXEORMGBKTUUCM	InChI=1S/C16H26N4O7/c1-8(2)13(19-14(24)9(17)6-12(22)23)15(25)18-7-11(21)20-5-3-4-10(20)16(26)27/h8-10,13H,3-7,17H2,1-2H3,(H,18,25)(H,19,24)(H,22,23)(H,26,27)	L-alpha-aspartyl-L-valylglycyl-L-proline	CC(C)C(C(=O)NCC(=O)N1CCCC1C(=O)O)NC(=O)C(CC(=O)O)N	-3.79999995	18254240;71464672	PubChem:(18254240 71464672);CHEBI:(73441)	34	409.1615	337.795	796_6_Brassimet_Leaves_PAXs_23_Pos_1435
1251	1	1	1	0.11356335832527463	-120.83422392318207	0.9999999999999999	148.1297971298744	C18H28O2	[M + H]+	KDYILQLPKVZDGB	InChI=1S/C18H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-5,8,11-17H2,1H3,(H,19,20)	9,12-Octadecadiynoicacid	CCCCCC#CCC#CCCCCCCCC(=O)O	6.03444719	1931	PubChem:(1931);CHEBI:(142250);additional;MeSH:(1931);Training Set;PubMed	540774	277.2161	740.717	2016_6_Brassimet_Leaves_PAXs_46_Pos_2506
1252	1	1	1	0.11335531994588115	-170.17258542878199	0.9999999999999999	126.34409055083701	C18H24O3	[M + H]+	NLOFDOOJCSGCEJ	InChI=1S/C18H24O3/c1-11-8-12(2)18-14(9-11)10-16(19)13(3)15(18)6-4-5-7-17(20)21/h4-7,11-12,14,18H,8-10H2,1-3H3,(H,20,21)	Hynapene B	CC1CC(C2C(C1)CC(=O)C(=C2C=CC=CC(=O)O)C)C	3.5999999	6443713	COCONUT:(CNP0213344);KNApSAcK:(16920);Natural Products:(UNPD86458);PubChem:(6443713);SuperNatural:(SN00261523);MeSH:(6443713);PubMed	3178582	289.1797	935.313	981_6_Brassimet_Leaves_PAXs_26_Pos_5110
1253	4	1	3	0.11334823118933522	-324.79947644075287	0.0	47.00859541107395	C18H18N6O4S	[M + H]+	AOHYRLBEHPBUOC	InChI=1S/C18H18N6O4S/c1-3-29(27,28)14-9-10-15(16(11-14)24(25)26)20-21-17-12(2)23(22-18(17)19)13-7-5-4-6-8-13/h4-11H,3H2,1-2H3,(H2,19,22)	4-[(4-ethylsulfonyl-2-nitrophenyl)diazenyl]-5-methyl-1-phenylpyrazol-3-amine	CCS(=O)(=O)C1=CC(=C(C=C1)N=NC2=C(N(N=C2N)C3=CC=CC=C3)C)[N+](=O)[O-]	3.20000005	162319	PubChem:(162319);NORMAN:(NS00022133)	262146	415.1173	240.096	1229_6_Brassimet_Leaves_PAXs_31_Pos_5889
1254	1	1	1	0.11317252742830285	-87.96524478775038	0.9999999999999999	149.57509026252066	C18H28O3	[M + H]+	MWTVKHPOHVKKET	InChI=1S/C18H28O3/c1-18-7-6-13-12-3-2-11(19)8-10(12)9-15(20)17(13)14(18)4-5-16(18)21/h10-15,17,19-20H,2-9H2,1H3	null	CC12CCC3C4CCC(CC4CC(C3C1CCC2=O)O)O	2.97097015	""	COCONUT:(CNP0333234);Natural Products:(UNPD98875);SuperNatural:(SN00389107)	3178496	293.2108	1035.173	1000_6_Brassimet_Leaves_PAXs_27_Pos_5192
1255	1	1	1	0.1131172154427384	-266.1459542820899	0.9793969849246231	70.90604323226758	C12H20N4O7P2S	[M + H]+	FAOXQWUECSMMCY	InChI=1S/C12H20N4O7P2S/c1-8-11(3-4-22-25(20,21)23-24(17,18)19)26-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,11H,3-4,6-7H2,1-2H3,(H4-,13,14,15,17,18,19,20,21)/p+1	null	CC1=[N+](CSC1CCOP(=O)(O)OP(=O)(O)O)CC2=CN=C(N=C2N)C	-2.0999999	137348706	PubChem:(137348706);PubChem class - bio and metabolites	16777218	427.0628	190.297	849_6_Brassimet_Leaves_PAXs_24_Pos_4789
1256	1	1	1	0.11282846038691886	-259.080267200449	0.9999999999999999	48.72959432031312	C12H24N2O4S	[M + H]+	FIKNGFBNGIHRJV	InChI=1S/C12H24N2O4S/c1-3-4-12(2,5-6-15)19-8-9(13)11(18)14-7-10(16)17/h9,15H,3-8,13H2,1-2H3,(H,14,18)(H,16,17)	2-[[(2R)-2-amino-3-(1-hydroxy-3-methylhexan-3-yl)sulfanylpropanoyl]amino]acetic acid	CCCC(C)(CCO)SCC(C(=O)NCC(=O)O)N	-2.20000005	59475291;72302423;134611720;134820234	PubChem:(59475291 72302423 134611720 134820234);PubMed;Biocyc:(CPD-21107);PubChem class - bio and metabolites	16779330	293.1531	49.859	1182_6_Brassimet_Leaves_PAXs_30_Pos_5709
1257	1	1	1	0.1123386048732953	-249.92847331538275	0.11306532663316583	11.74741101880572	C18H14N2O5	[M - H]-	NEWQRAXHTXEPDK	InChI=1S/C18H14N2O5/c1-13(12-15-4-9-17(10-5-15)20(24)25)18(21)11-6-14-2-7-16(8-3-14)19(22)23/h2-12H,1H3	1,4-Pentadien-3-one, 2-methyl-1,5-bis(4-nitrophenyl)-	CC(=CC1=CC=C(C=C1)[N+](=O)[O-])C(=O)C=CC2=CC=C(C=C2)[N+](=O)[O-]	4.0999999	73669971;71425810	MeSH:(71425810);PubChem:(73669971 71425810);PubMed	70	337.0814	221.271	1662_6_Brassimet_Leaves_PAXs_4_Neg_646
1258	1	1	1	0.11222956955582922	-297.1129124659464	0.9989949748743717	36.36484395134439	C18H22N2O4	[M + H]+	DPOMVSIACNKMRH	InChI=1S/C18H22N2O4/c1-22-15-11-14(12-16(23-2)17(15)24-3)20-18(21)19-10-9-13-7-5-4-6-8-13/h4-8,11-12H,9-10H2,1-3H3,(H2,19,20,21)	Oprea1_305531	COC1=CC(=CC(=C1OC)OC)NC(=O)NCCC2=CC=CC=C2	2.79999995	3051898	PubChem:(3051898);PubChem class - safety and toxic	67108866	331.1648	85.871	1109_6_Brassimet_Leaves_PAXs_29_Pos_5559
1259	1	1	1	0.11214041208955018	-85.14636722108234	0.9999999999999999	159.37070238382006	C18H28O3	[M + H]+	BNMYUQILBYIYOG	InChI=1S/C18H28O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h3,7,9,11-12,15H,2,4-6,8,10,13-14,16H2,1H3,(H,20,21)	9,11,15-Octadecatrienoic acid, 13-oxo-	CCC=CCC(=O)C=CC=CCCCCCCCC(=O)O	4.69999981	11426350;53691468;122164584;137349668	COCONUT:(CNP0385342);Natural Products:(UNPD62204 UNPD222099 UNPD207908);PubChem:(11426350 53691468 122164584 137349668);SuperNatural:(SN00327776);PubChem class - bio and metabolites;KEGG Mine	8609890306	293.2108	585.077	1516_6_Brassimet_Leaves_PAXs_37_Pos_1618
1260	1	1	1	0.11195188498937186	-135.42523403090362	0.9999999999999999	99.75210084222306	C19H16O5	[M + H]+	LOJPXZIWUJIYDA	InChI=1S/C19H16O5/c1-13(20)23-17-8-3-15(4-9-17)5-12-19(22)16-6-10-18(11-7-16)24-14(2)21/h3-12H,1-2H3	4-{3-[4-(acetyloxy)phenyl]acryloyl}phenyl acetate	CC(=O)OC1=CC=C(C=C1)C=CC(=O)C2=CC=C(C=C2)OC(=O)C	3.20000005	3644853;5884182;92962159	COCONUT:(CNP0160928);Natural Products:(UNPD67828);PubChem:(3644853 5884182 92962159);ZINC bio:(ZINC04099900)	2138114	325.1073	317.408	1077_6_Brassimet_Leaves_PAXs_28_Pos_1486
1261	2	1	2	0.11193232415368608	-159.53151341999467	0.9879396984924623	48.577541731120384	C17H36O9	[M + H]+	SZGNWRSFHADOMY	InChI=1S/C17H36O9/c1-19-4-5-21-8-9-23-12-13-25-16-17-26-15-14-24-11-10-22-7-6-20-3-2-18/h18H,2-17H2,1H3	Octaethylene glycol monomethyl ether	COCCOCCOCCOCCOCCOCCOCCOCCO	-1.60000002	526558	PubChem:(526558);PubChem class - bio and metabolites	16777218	385.2431	272.975	260_6_Brassimet_Leaves_PAXs_13_Pos_3843
1262	1	1	2	0.11185617827918226	-403.59746108716536	0.0	42.8941884462907	C22H28N2O9	[M + H]+	HSCQWKLSSNWIEO	InChI=1S/C22H28N2O9/c1-3-8-31-9-10-33-22(28)20-17(13-26)23-16(12-25)19(21(27)32-4-2)18(20)14-6-5-7-15(11-14)24(29)30/h5-7,11,18,23,25-26H,3-4,8-10,12-13H2,1-2H3	3-O-ethyl 5-O-(2-propoxyethyl) 2,6-bis(hydroxymethyl)-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate	CCCOCCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCC)CO)CO	2.21601748	3069848	PubChem:(3069848);PubChem class - safety and toxic	67108866	465.1867	84.4	1658_6_Brassimet_Leaves_PAXs_39_Pos_2024
1263	1	1	1	0.11129190261133257	-182.00421693265133	0.9999999999999999	107.07568427676051	C13H18O4	[M + H]+	YHNGXQALPYIXQZ	InChI=1S/C13H18O4/c1-8(14)4-5-11-10(12(16)17)6-9(15)7-13(11,2)3/h6,11H,4-5,7H2,1-3H3,(H,16,17)	null	CC(=O)CCC1C(=CC(=O)CC1(C)C)C(=O)O	0.800000012	139584793	COCONUT:(CNP0265262);Natural Products:(UNPD158858);PubChem:(139584793);SuperNatural:(SN00276940)	3178498	239.1279	447.145	545_6_Brassimet_Leaves_PAXs_19_Pos_4231
1264	1	1	1	0.11117357364120121	-105.4735722290349	0.9999999999999999	211.7637815109626	C14H18O2	[M + H]+	GLVZMJJTCUYPNA	InChI=1S/C14H18O2/c1-10-8-12(16)9-13(2,3)14(10)6-4-11(15)5-7-14/h4,6,8H,5,7,9H2,1-3H3	null	CC1=CC(=O)CC(C12CCC(=O)C=C2)(C)C	1.79999995	13918260;13918261;101792050	COCONUT:(CNP0190362);KNApSAcK:(21637);Natural Products:(UNPD227);PubChem:(13918260 13918261 101792050);SuperNatural:(SN00259320);PubMed	3178578	219.1378	460.631	514_6_Brassimet_Leaves_PAXs_18_Pos_4192
1265	1	1	1	0.11100907563649105	-100.89634634104925	0.9999999999999999	187.31667585811647	C16H26O3	[M + H]+	RYBXJAJHOPCXHS	InChI=1S/C16H26O3/c1-11-4-5-13-12(10-11)6-8-15(2,19)16(13,3)14(18)7-9-17/h6,8,11-13,17,19H,4-5,7,9-10H2,1-3H3	1-[(1R,2R,4aR)-2-hydroxy-1,2,6-trimethyl-4a,5,6,7,8,8a-hexahydronaphthalen-1-yl]-3-hydroxypropan-1-one	CC1CCC2C(C1)C=CC(C2(C)C(=O)CCO)(C)O	2.5	9993091;21777483;44355236	COCONUT:(CNP0252009);Natural Products:(UNPD48178);PubChem:(9993091 21777483 44355236);SuperNatural:(SN00037383);ZINC bio:(ZINC27423164);additional;Training Set;PubMed	3727426	267.1957	784.502	2004_6_Brassimet_Leaves_PAXs_46_Pos_2493
1266	1	1	1	0.11090931284945871	-271.58436325792053	0.3180904522613066	6.217578432147895	C15H18N2O5	[M - H]-	ZTUKZKYDJMGJDC	InChI=1S/C15H18N2O5/c18-13(17-8-4-7-12(17)14(19)20)9-16-15(21)22-10-11-5-2-1-3-6-11/h1-3,5-6,12H,4,7-10H2,(H,16,21)(H,19,20)	ACMC-20mkff	C1CC(N(C1)C(=O)CNC(=O)OCC2=CC=CC=C2)C(=O)O	1.10345173	70877;439540;6998940;11862426;129891447	NORMAN:(NS00045982);COCONUT:(CNP0212232);PubChem:(70877 439540 6998940 11862426 129891447);SuperNatural:(SN00213057);CHEBI:(10096);ZINC bio:(ZINC02004342);PubChem class - bio and metabolites;MeSH:(70877 439540);KEGG:(C01632);PubMed	20193638	305.1147	269.255	73_6_Brassimet_Leaves_PAXs_1_Neg_166
1267	8	1	1	0.11079946223425588	-779.1009661456789	0.01407035175879397	27.239528804556585	C21H28N2O8S2	[M + H]+	GJUFPAZNBPFNRI	InChI=1S/C21H28N2O8S2/c1-28-18-8-6-16(14-20(18)30-3)32(24,25)22-10-5-11-23(13-12-22)33(26,27)17-7-9-19(29-2)21(15-17)31-4/h6-9,14-15H,5,10-13H2,1-4H3	Oprea1_447981	COC1=C(C=C(C=C1)S(=O)(=O)N2CCCN(CC2)S(=O)(=O)C3=CC(=C(C=C3)OC)OC)OC	1.89999998	1520267	PubChem:(1520267);PubMed;PubChem class - drug	33554498	501.1371	113.497	1483_6_Brassimet_Leaves_PAXs_36_Pos_968
1268	2	1	2	0.11026467931905169	-121.15897731040452	0.9994974874371858	60.45613991597007	C13H25NO9	[M + H]+	WELHHIVEDVWEBG	InChI=1S/C13H25NO9/c14-7-11(20)10(19)6(3-16)23-13(7)22-5-1-4(2-15)8(17)12(21)9(5)18/h4-13,15-21H,1-3,14H2	1-O-(2-Amino-2-deoxy-alpha-D-glucopyranosyl)-2,3-dideoxy-3-(hydroxymethyl)-D-myo-inositol	C1C(C(C(C(C1OC2C(C(C(C(O2)CO)O)O)N)O)O)O)CO	-3.79999995	3082862	MeSH:(3082862);PubChem:(3082862);PubMed	70	340.1603	235.816	786_6_Brassimet_Leaves_PAXs_23_Pos_4604
1269	2	1	1	0.11007836276304442	-132.58066906837925	0.9999999999999999	180.1036654636901	C18H24O2	[M + H]+	XGVLKZBDQXJEBB	InChI=1S/C18H24O2/c1-9-5-13-14(6-10(9)2)18(20)16-8-12(4)11(3)7-15(16)17(13)19/h13-16H,5-8H2,1-4H3	2,3,6,7-tetramethyl-1,4,4a,5,8,8a,9a,10a-octahydroanthracene-9,10-dione	CC1=C(CC2C(C1)C(=O)C3CC(=C(CC3C2=O)C)C)C	1.5	3350629;14398316;14398317;92139457;92221706;92221707	PubChem:(3350629 14398316 14398317 92139457 92221706 92221707);PubChem class - safety and toxic	67108866	273.1848	925.588	963_6_Brassimet_Leaves_PAXs_26_Pos_5061
1270	1	1	1	0.1098733979584685	-321.2146342054899	0.9999999999999999	40.39494591807992	C14H28O5S	[M + H]+	CGVLVOOFCGWBCS	InChI=1S/C14H28O5S/c1-2-3-4-5-6-7-8-20-14-13(18)12(17)11(16)10(9-15)19-14/h10-18H,2-9H2,1H3	AmbotzGBB1352	CCCCCCCCSC1C(C(C(C(O1)CO)O)O)O	2.20000005	656909;363418;446404;3035440;20765008;22840433;24802438;24802439;44120068;46782626;53720324;53720325;53720326;53720327;53720328;92151891;89711063;91123758;96327603;96367497;96367498;95858717;95858718;98118655;97944776;102041106;101682121	COCONUT:(CNP0019692);PubChem:(656909 363418 446404 3035440 20765008 22840433 24802438 24802439 44120068 46782626 53720324 53720325 53720326 53720327 53720328 92151891 89711063 91123758 96327603 96367497 96367498 95858717 95858718 98118655 97944776 102041106 101682121);ZINC bio:(ZINC02504649 ZINC06845558 ZINC72400241 ZINC72400242 ZINC72400243);PubChem class - bio and metabolites;MeSH:(363418 446404 656909 3035440 22840433 53720324);PubMed;Biocyc:(CPD-14527)	18884678	309.1727	278.884	1842_6_Brassimet_Leaves_PAXs_42_Pos_2342
1271	1	1	1	0.10976664898850567	-262.46063854251395	0.9999999999999999	32.15785194691269	C14H17NO5S	[M + H]+	LTPURIOKVISJDF	InChI=1S/C14H17NO5S/c1-9(16)15-11(14(19)20)8-21-12(7-13(17)18)10-5-3-2-4-6-10/h2-6,11-12H,7-8H2,1H3,(H,15,16)(H,17,18)(H,19,20)	N-Acetyl-S-(1-phenyl-2-carboxyethyl)cysteine	CC(=O)NC(CSC(CC(=O)O)C1=CC=CC=C1)C(=O)O	0.800000012	130835;53471465	MeSH:(130835);PubChem:(130835 53471465);PubMed	70	312.0894	306.495	983_6_Brassimet_Leaves_PAXs_27_Pos_5121
1272	1	1	1	0.10948777189136684	-121.40154836769707	0.9999999999999999	34.9316539683301	C9H6O2	[M + H]+	PHPIMLZTBYCDSX	InChI=1S/C9H6O2/c1-2-7-4-3-5-8(6-7)9(10)11/h1,3-6H,(H,10,11)	Ambcb4004240	C#CC1=CC(=CC=C1)C(=O)O	1.75797105	15897047	PubChem:(15897047);PubChem class - safety and toxic	67108866	147.044	198.723	1352_6_Brassimet_Leaves_PAXs_33_Pos_639
1273	4	1	1	0.10939283714565864	-515.6993476613388	0.9994974874371858	76.51770857941946	C33H38N4O8	[M + H]+	KLDWZWINKOGGJO	InChI=1S/C33H38N4O8/c1-19-22-16-24-27(44-20(2)30(24)21-10-5-3-6-11-21)18-26(22)45-32(42)23(19)17-28(38)37-25(12-9-15-36-33(34)43)31(41)35-14-8-4-7-13-29(39)40/h3,5-6,10-11,16,18,25H,4,7-9,12-15,17H2,1-2H3,(H,35,41)(H,37,38)(H,39,40)(H3,34,36,43)	6-[[(2R)-5-(carbamoylamino)-2-[[2-(2,5-dimethyl-7-oxo-3-phenylfuro[3,2-g]chromen-6-yl)acetyl]amino]pentanoyl]amino]hexanoic acid	CC1=C(C(=O)OC2=CC3=C(C=C12)C(=C(O3)C)C4=CC=CC=C4)CC(=O)NC(CCCNC(=O)N)C(=O)NCCCCCC(=O)O	2.9000001	16405999	COCONUT:(CNP0062693 CNP0390783);PubChem:(16405999);SuperNatural:(SN00110979);ZINC bio:(ZINC70706518)	3153922	619.2743	489.243	1714_6_Brassimet_Leaves_PAXs_40_Pos_2056
1274	2	1	2	0.10935465220774436	-135.29972002291498	5.025125628140704E-4	6.140340496335467	C13H11N5	[M - H]-	MZPGVNRYFQINPZ	InChI=1S/C13H11N5/c1-8-3-2-4-9(5-8)10-6-15-11-12(14)16-7-17-13(11)18-10/h2-7H,1H3,(H2,14,16,17,18)	4-Amino-7-(m-tolyl)pteridine	CC1=CC(=CC=C1)C2=CN=C3C(=NC=NC3=N2)N	1.5	3056068	PubChem:(3056068);PubChem class - safety and toxic	67108866	236.0923	85.753	27_6_Brassimet_Leaves_PAXs_0_Neg_1340
1275	1	1	2	0.10910117218262327	-137.36716427020903	0.9592964824120604	60.430168404873534	C20H40O9	[M + H]+	FKEOFXHLVVXCQZ	InChI=1S/C20H40O9/c1-8-25-13-14(26-9-2)15(11-21-4)28-20-19(24-7)18(27-10-3)17(23-6)16(29-20)12-22-5/h14-20H,8-13H2,1-7H3	null	CCOCC(C(COC)OC1C(C(C(C(O1)COC)OC)OCC)OC)OCC	0.680055737	""	COCONUT:(CNP0347764);Natural Products:(UNPD83243)	2129920	425.2739	507.469	337_6_Brassimet_Leaves_PAXs_14_Pos_3924
1276	1	1	1	0.10906136596011005	-178.72444296326327	0.9999999999999999	129.03948824724486	C12H14O3	[M + Na]+	KUPCCVYANAHYEX	InChI=1S/C12H14O3/c1-3-10(12(13)14)8-9-4-6-11(15-2)7-5-9/h4-8H,3H2,1-2H3,(H,13,14)	Ethyl-p-methoxycinnamate	CCC(=CC1=CC=C(C=C1)OC)C(=O)O	2.70000005	12235602;53445189;67579670	PubChem:(12235602 53445189 67579670);COCONUT:(CNP0085794)	2097154	229.086	119.867	2402_6_Brassimet_Leaves_PAXs_53_Pos_1241
1277	3	1	1	0.10900494898458743	-332.9726039618415	0.05829145728643216	30.126299138159155	C8H14N6O5	[M + H]+	XEXPATDVDFKQOM	InChI=1S/C8H14N6O5/c1-7(15)10-3-12(9-17)4-11(8(2)16)6-13(5-10)14(18)19/h3-6H2,1-2H3	1,5-Diacetyloctahydro-3-nitro-7-nitroso-1,3,5,7-tetrazocine	CC(=O)N1CN(CN(CN(C1)[N+](=O)[O-])C(=O)C)N=O	-0.200000003	6452269	PubChem:(6452269);NORMAN:(NS00032162)	262146	275.1102	63.043	1262_6_Brassimet_Leaves_PAXs_31_Pos_602
1278	5	1	2	0.10867560173743285	-213.42925403381994	0.05376884422110554	11.324819575075669	C28H48O10	[M - H]-	JQZJQFWBPIOHOB	InChI=1S/C28H48O10/c1-8-11-12-13-14-15-16-33-28-25(35-21(7)30)24(38-27(32)19(5)10-3)23(37-26(31)18(4)9-2)22(36-28)17-34-20(6)29/h18-19,22-25,28H,8-17H2,1-7H3	null	CCCCCCCCOC1C(C(C(C(O1)COC(=O)C)OC(=O)C(C)CC)OC(=O)C(C)CC)OC(=O)C	5.32942009	""	COCONUT:(CNP0260858);Natural Products:(UNPD137209);SuperNatural:(SN00363421)	3178496	543.3176	690.971	2478_6_Brassimet_Leaves_PAXs_6_Neg_908
1279	1	1	1	0.10823488738531406	-478.4738249711938	0.0	57.886473602717984	C16H25N5O8	[M + K]+	YIQAOPNCIJVKDN	InChI=1S/C16H25N5O8/c1-7(17)13(25)19-8(5-11(18)22)14(26)20-9(6-12(23)24)15(27)21-4-2-3-10(21)16(28)29/h7-10H,2-6,17H2,1H3,(H2,18,22)(H,19,25)(H,20,26)(H,23,24)(H,28,29)	L-alanyl-L-asparaginyl-L-alpha-aspartyl-L-proline	CC(C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)O)N	-3.44903445	18233448;71464671	PubChem:(18233448 71464671);CHEBI:(73329)	34	454.134	85.948	1044_6_Brassimet_Leaves_PAXs_28_Pos_1479
1280	2	1	1	0.10815530574036557	-215.07416353660608	0.5648241206030151	56.63540214053864	C16H29NO9	[M + Na]+	MLJBMAAQGRYZTK	InChI=1S/C16H29NO9/c1-7-9(19)5-10(20)15(24-7)26-14-12(17-8(2)18)16(23-4)25-11(6-22-3)13(14)21/h7,9-16,19-21H,5-6H2,1-4H3,(H,17,18)	beta-D-Tyv-(1->3)-beta-D-GalNAc6,OMe2	CC1C(CC(C(O1)OC2C(C(OC(C2O)COC)OC)NC(=O)C)O)O	-2.20000005	72715850	PubChem:(72715850);CHEBI:(77104)	34	402.1759	473.25	2309_6_Brassimet_Leaves_PAXs_51_Pos_3078
1281	1	1	1	0.10807906309845591	-334.5692108350793	0.5688442211055277	85.41289358222166	C13H22O6S	[M + Na]+	DBCXYJMSCSFPCV	InChI=1S/C13H22O6S/c1-5-16-11(14)13(15)6-8-10(9(7-13)19-20-4)18-12(2,3)17-8/h8-10,15H,5-7H2,1-4H3	null	CCOC(=O)C1(CC2C(C(C1)OSC)OC(O2)(C)C)O	1.36352837	""	COCONUT:(CNP0279862)	2097152	329.1027	363.881	465_6_Brassimet_Leaves_PAXs_17_Pos_1377
1282	1	1	1	0.10803659322982462	-215.88844013354108	0.9999999999999999	83.3789022628528	C18H35NO6	[M + H]+	OPUBENBDVFCFOI	InChI=1S/C18H35NO6/c20-11-7-6-9-13(22)8-4-2-1-3-5-10-15(23)16-18(25)17(24)14(12-21)19-16/h14-21,23-25H,1-12H2	Broussonetine F	C(CCCC(C1C(C(C(N1)CO)O)O)O)CCCC(=O)CCCCO	0.600000024	10666310;10067159	COCONUT:(CNP0272134);KNApSAcK:(27963);Natural Products:(UNPD144389);PubChem:(10666310 10067159);MeSH:(10666310);PubMed	2130006	362.2536	383.737	1622_6_Brassimet_Leaves_PAXs_39_Pos_1936
1283	1	1	1	0.10792735418117108	-49.72246745831503	0.9999999999999999	25.68741606355158	C9H6O	[M + H]+	BGMHQBQFJYJLBP	InChI=1S/C9H6O/c1-2-8-3-5-9(7-10)6-4-8/h1,3-7H	4-Ethynylbenzaldehyde	C#CC1=CC=C(C=C1)C=O	1.60000002	2771645	PubChem class - safety and toxic;PubChem:(2771645);PubMed	67108930	131.0491	85.063	450_6_Brassimet_Leaves_PAXs_17_Pos_4094
1284	1	1	1	0.10784708466294944	-193.37573507937495	0.9999999999999999	92.61592453810813	C18H33NO5	[M + H]+	PTGGHYKWHYUMDY	InChI=1S/C18H33NO5/c1-2-3-4-5-6-7-8-9-10-11-16(20)19(14-12-17(21)22)15-13-18(23)24/h2-15H2,1H3,(H,21,22)(H,23,24)	3-[2-carboxyethyl(dodecanoyl)amino]propanoic acid	CCCCCCCCCCCC(=O)N(CCC(=O)O)CCC(=O)O	3.9000001	4141482	PubChem:(4141482);NORMAN:(NS00057153)	262146	344.2427	610.185	336_6_Brassimet_Leaves_PAXs_14_Pos_3923
