id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
236_1_Brassimet_Roots_Neg-POS_PAXs_12_p1197	C27H37N11O15	[M + Na]+	C27H37N11O15	Amino acids and Peptides	0.9372845888137817	Small peptides	0.6255687475204468	Purine nucleos(t)ides	0.3301236629486084	Oligopeptides	0.6966643929481506	Peptides	0.38303083181381226	Amino acids, peptides, and analogues	0.9997571110725403	Carboxylic acids and derivatives	0.9993626475334167	Organic acids and derivatives	0.9999773502349854	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Benzoic acids and derivatives; Hippuric acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Diazines; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
721_1_Brassimet_Roots_Neg-POS_PAXs_21_p1171	C6H14N3O7PS2	[M + H]+	C6H14N3O7PS2	Amino acids and Peptides	0.23527395725250244	Small peptides	0.2928425073623657	Aminoacids	0.053647808730602264	Organic phosphoric acids and derivatives	0.6555576920509338					Organic phosphoric acids and derivatives	0.6555576920509338	Organic acids and derivatives	0.9999334812164307	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Organic sulfuric acids and derivatives; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
392_1_Brassimet_Roots_Neg-POS_PAXs_15_p1828	C18H26N2O8S	[M + H]+	C18H26N2O8S	Terpenoids	0.6158484816551208	Monoterpenoids	0.877890408039093	Pyrimidine nucleos(t)ides	0.21618007123470306	Glycosyl compounds	0.6335219740867615	Glycosyl compounds	0.6335219740867615	Carbohydrates and carbohydrate conjugates	0.8526032567024231	Organooxygen compounds	0.9999737739562988	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Anisoles; Ethers; Carboxylic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Carboxylic acid esters; Monosaccharides; Carbonyl compounds; Oxanes; Glycosyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
477_1_Brassimet_Roots_Neg-POS_PAXs_17_p2390	C13H15N4O4	[M + K]+	C13H15N4O4	Alkaloids	0.9097425937652588	Pseudoalkaloids	0.32360541820526123	Azo and Azoxy alkaloids	0.10689940303564072	Nitroaromatic compounds	0.8201415538787842	C-nitro compounds	0.857877790927887	Organic nitro compounds	0.819082498550415	Allyl-type 1,3-dipolar organic compounds	0.7899672985076904	Organic 1,3-dipolar compounds	0.787718653678894	Organic compounds; Organoheterocyclic compounds; Ketones; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Benzenoids; Amines; Tertiary amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
1001_1_Brassimet_Roots_Neg-POS_PAXs_6_p1835	C19H23N13O7	[M + H]+	C19H23N13O7	Carbohydrates	0.5519259572029114	Nucleosides	0.6949207186698914	Purine nucleos(t)ides	0.7458072900772095	Alpha amino acids and derivatives	0.9359691739082336	Amino acids and derivatives	0.9543790221214294	Amino acids, peptides, and analogues	0.952985942363739	Carboxylic acids and derivatives	0.9658800959587097	Organic acids and derivatives	0.9888766407966614	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Hydroxamic acids; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tertiary amines; Imidolactams; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
133_1_Brassimet_Roots_Neg-POS_PAXs_10_p2736	C14H17NO5	[M + H]+	C14H17NO5	Amino acids and Peptides	0.5374951362609863	Small peptides	0.8842638731002808	Dipeptides	0.9400261044502258	N-acyl-alpha amino acids	0.9998133778572083	Amino acids and derivatives	0.9983820915222168	Amino acids, peptides, and analogues	0.998386025428772	Carboxylic acids and derivatives	0.9999997615814209	Organic acids and derivatives	1.0	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Benzoic acids and derivatives; Benzamides; Hippuric acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Hippuric acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
260_1_Brassimet_Roots_Neg-POS_PAXs_13_p689	C30H26N6O5	[M + H]+	C30H26N6O5	Alkaloids	0.9276908040046692	Peptide alkaloids	0.17348146438598633	Carboline alkaloids	0.12651552259922028	3-alkylindoles	0.9765776991844177	3-alkylindoles	0.9765776991844177	Indoles	0.9630352258682251	Indoles and derivatives	0.9120960235595703	Organoheterocyclic compounds	0.9998242259025574	Organic compounds; Organoheterocyclic compounds; Pyrroles; Triazoles; Alkyl aryl ethers; Anisoles; Lactams; Benzoic acids and derivatives; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Nitriles; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Dioxins; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Indoles; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1169_1_Brassimet_Roots_Neg-POS_PAXs_9_p2481	C9H14NO4	[M + K]+	C9H14NO4	Amino acids and Peptides	0.7956693172454834	Small peptides	0.4269981384277344	Aminoacids	0.5469078421592712	Alpha amino acids	0.5156912803649902	Amino acids and derivatives	0.8023774027824402	Amino acids, peptides, and analogues	0.8022095561027527	Carboxylic acids and derivatives	0.7478446364402771	Organic acids and derivatives	0.7939578890800476	Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
852_1_Brassimet_Roots_Neg-POS_PAXs_3_n575	C16H32N12O12	[M - H]-	C16H32N12O12	Carbohydrates	0.8324403762817383	Polyols	0.7141895890235901	Amino cyclitols	0.7481852769851685	Aminocyclitol glycosides	0.9209035634994507	Aminosaccharides	0.953785240650177	Carbohydrates and carbohydrate conjugates	0.9651162624359131	Organooxygen compounds	0.9999662637710571	Organic oxygen compounds	0.9999384880065918	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imines; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acids; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Aminocyclitol glycosides; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Amines; Primary amines; Alkanolamines; Cyclitols and derivatives; Cyclohexanols; Tetrahydrofurans; Carboximidamides; Aminosaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
746_1_Brassimet_Roots_Neg-POS_PAXs_22_p1208	C11H7NO	[M + H]+	C11H7NO	Alkaloids	0.9513777494430542	Tryptophan alkaloids	0.6626257300376892	Quinoline alkaloids	0.2647329568862915	Quinolines and derivatives	0.5041296482086182					Quinolines and derivatives	0.5041296482086182	Organoheterocyclic compounds	0.9982314705848694	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Aldehydes; Organonitrogen compounds; Organooxygen compounds; Quinolines and derivatives; Carbonyl compounds; Pyridine carboxaldehydes; Benzenoids; Aryl-aldehydes; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1045_1_Brassimet_Roots_Neg-POS_PAXs_7_p1042	C18H32O11S3	[M + H]+	C18H32O11S3	Fatty acids	0.049911968410015106	Alkylresorcinols	0.3426709473133087	Monoalkylresorcinols	0.04871322959661484	Disaccharides	0.591118335723877	Disaccharides	0.591118335723877	Carbohydrates and carbohydrate conjugates	0.9712945818901062	Organooxygen compounds	0.980053722858429	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
258_1_Brassimet_Roots_Neg-POS_PAXs_13_p1135	C13H13N6O6PS	[M + H]+	C13H13N6O6PS	Carbohydrates	0.7517467141151428	Nucleosides	0.6731432676315308	Purine nucleos(t)ides	0.8335384726524353	Nucleoside and nucleotide analogues	0.9742714762687683					Nucleoside and nucleotide analogues	0.9742714762687683	Nucleosides, nucleotides, and analogues	0.9585806131362915	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Nitrobenzenes; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Organic thiophosphoric acids and derivatives; Diazines; Monosaccharides; Thiophosphoric acid esters; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; 6-aminopurines; Allyl-type 1,3-dipolar organic compounds; Nucleoside and nucleotide analogues; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
767_1_Brassimet_Roots_Neg-POS_PAXs_22_p768	C16H26N6O10	[M + H]+	C16H26N6O10	Carbohydrates	0.7469605207443237	Nucleosides	0.38150787353515625	Purine alkaloids	0.3395127058029175	Purine nucleosides	0.9779807925224304					Purine nucleosides	0.9779807925224304	Nucleosides, nucleotides, and analogues	0.7193754315376282	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Imidazopyrimidines; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Fatty acyl glycosides of mono- and disaccharides; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
289_1_Brassimet_Roots_Neg-POS_PAXs_13_p717	C13H15N3O9	[M + H]+	C13H15N3O9	Alkaloids	0.7182142734527588	Small peptides	0.1100422739982605	Simple amide alkaloids	0.06759880483150482	Dinitroanilines	0.7699276208877563	Dinitroanilines	0.7699276208877563	Aniline and substituted anilines	0.7857232093811035	Benzene and substituted derivatives	0.8005518317222595	Benzenoids	0.5867568254470825	Organic compounds; Nitrobenzenes; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Primary alcohols; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Secondary amines; Secondary alkylarylamines; Alkanolamines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Aralkylamines; Phenylalkylamines; Organic oxides; Dinitroanilines; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
108_1_Brassimet_Roots_Neg-POS_PAXs_10_p2773	C10H18N2O3S	[M + H]+	C10H18N2O3S	Alkaloids	0.5134218335151672	Small peptides	0.18097740411758423	Polyamines	0.1541675478219986	Indoles and derivatives	0.5447531938552856					Indoles and derivatives	0.5447531938552856	Organoheterocyclic compounds	0.5296697020530701	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Indoles and derivatives; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Sulfonyls; Organosulfonamides; Substituted pyrroles; Amines; Primary amines; Aminosulfonyl compounds; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
